key,true_angle,pred_angle,usage
right,0.2319249,0.3676255941390991,none
left,0.6319249,0.6481428146362305,train
center,0.4319249,0.5822576284408569,none
right,0.2319249,0.5243526697158813,none
left,0.6319249,0.6109976172447205,valid
center,0.4319249,0.3871781527996063,none
right,0.2319249,0.40123435854911804,none
left,0.6319249,0.5702651739120483,train
center,0.4319249,0.4541274309158325,none
right,0.2319249,0.12014654278755188,none
left,0.6319249,0.5740823745727539,train
center,0.4319249,0.3858342170715332,none
right,0.2319249,0.11220234632492065,none
left,0.6366197,0.47775936126708984,train
center,0.4366197,0.4214964807033539,none
right,0.2366197,-0.13343016803264618,none
left,0.6272301,0.5658249258995056,train
center,0.4272301,0.19970370829105377,valid
right,0.2272301,0.06243137642741203,none
left,0.5380281,0.5104821920394897,train
center,0.3380281,0.20557545125484467,train
right,0.1380281,0.06271789968013763,none
left,0.4535211,0.4316604435443878,none
center,0.2535211,0.13321368396282196,none
right,0.05352109999999999,-0.11160124838352203,none
left,0.3690141,0.3309183716773987,none
center,0.1690141,0.09105660021305084,none
right,-0.03098590000000001,-0.43072500824928284,none
left,0.28920188,0.1490258276462555,none
center,0.08920188,0.07588286697864532,none
right,-0.11079812000000001,-0.4220704734325409,none
left,0.23286385,0.06905761361122131,none
center,0.03286385,0.059943847358226776,none
right,-0.16713615,-0.56711345911026,none
left,0.15774648000000002,-0.009078927338123322,none
center,-0.04225352,-0.066261887550354,none
right,-0.24225352,-0.6520919799804688,none
left,0.08732390000000001,-0.34458696842193604,none
center,-0.1126761,-0.323506236076355,none
right,-0.3126761,-0.3865491449832916,none
left,0.01690140000000001,-0.5046602487564087,none
center,-0.1830986,-0.5036579966545105,none
right,-0.3830986,-0.6645928621292114,none
left,-0.03474179999999999,-0.48229044675827026,none
center,-0.2347418,-0.4133431911468506,none
right,-0.4347418,-0.774392306804657,none
left,-0.09107979999999999,-0.4943050146102905,none
center,-0.2910798,-0.6043683290481567,train
right,-0.4910798,-0.6736454367637634,none
left,-0.12394369999999999,-0.15178772807121277,none
center,-0.3239437,-0.6379637718200684,none
right,-0.5239437,-0.5314688086509705,none
left,-0.1802817,-0.518892765045166,none
center,-0.3802817,-0.6383602619171143,none
right,-0.5802817,-0.6789228916168213,none
left,-0.2037559,-0.6108003854751587,none
center,-0.4037559,-0.5644919276237488,train
right,-0.6037559,-0.6619446873664856,train
left,-0.2225352,-0.26237595081329346,none
center,-0.4225352,-0.7328318357467651,none
right,-0.6225352,-0.6769507527351379,train
left,-0.2225352,-0.08892631530761719,none
center,-0.4225352,-0.5582223534584045,none
right,-0.6225352,-0.7308552265167236,train
left,-0.2225352,-0.2553074061870575,none
center,-0.4225352,-0.6254927515983582,none
right,-0.6225352,-0.6767903566360474,train
left,-0.2225352,-0.03498328477144241,none
center,-0.4225352,-0.4091108739376068,none
right,-0.6225352,-0.5207656025886536,train
left,-0.2225352,-0.35605716705322266,none
center,-0.4225352,-0.15683354437351227,none
right,-0.6225352,-0.6408358216285706,train
left,-0.2225352,-0.1990460455417633,none
center,-0.4225352,-0.47885051369667053,none
right,-0.6225352,-0.49934643507003784,train
left,-0.2225352,-0.3412399888038635,none
center,-0.4225352,-0.19859625399112701,none
right,-0.6225352,-0.6696129441261292,train
left,-0.2507042,-0.5733515620231628,none
center,-0.4507042,-0.5267164707183838,none
right,-0.6507042000000001,-0.7990800738334656,train
left,-0.2929577,0.08752946555614471,none
center,-0.4929577,-0.33452439308166504,train
right,-0.6929577,-0.4230940341949463,train
left,-0.3258216,-0.5993544459342957,none
center,-0.5258216,-0.1954289823770523,none
right,-0.7258216,-0.4016415774822235,train
left,-0.3492958,-0.5300332903862,none
center,-0.5492958,-0.7233852744102478,none
right,-0.7492958000000001,-0.5958911180496216,train
left,-0.3774648,-0.4598025679588318,none
center,-0.5774648,-0.5927935242652893,none
right,-0.7774648,-0.6827017068862915,train
left,-0.429108,-0.5534502863883972,none
center,-0.629108,-0.6719663739204407,none
right,-0.829108,-0.7288896441459656,train
left,-0.44319249999999993,-0.45651036500930786,none
center,-0.6431925,-0.6196938753128052,none
right,-0.8431925,-0.8137262463569641,train
left,-0.4619718,-0.6691715121269226,none
center,-0.6619718,-0.7384054064750671,train
right,-0.8619718000000001,-0.9174044132232666,train
left,-0.4619718,-0.7224153876304626,none
center,-0.6619718,-0.7104424834251404,train
right,-0.8619718000000001,-0.889965832233429,none
left,-0.4713616,-0.4744710922241211,none
center,-0.6713616,-0.713072657585144,none
right,-0.8713616,-0.8976966142654419,none
left,-0.4713616,-0.49915045499801636,none
center,-0.6713616,-0.6315314173698425,train
right,-0.8713616,-0.7671055197715759,train
left,-0.4713616,-0.44347450137138367,train
center,-0.6713616,-0.5411325693130493,train
right,-0.8713616,-0.7126728892326355,valid
left,-0.4713616,-0.41840147972106934,none
center,-0.6713616,-0.6191949844360352,valid
right,-0.8713616,-0.9742103815078735,train
left,-0.46666669999999993,-0.44542407989501953,none
center,-0.6666667,-0.6014524698257446,valid
right,-0.8666666999999999,-0.800710916519165,train
left,-0.4056338,-0.39352962374687195,none
center,-0.6056338,-0.5671964883804321,none
right,-0.8056338000000001,-0.6165772676467896,train
left,-0.33990610000000004,-0.0596967376768589,none
center,-0.5399061,-0.5117616653442383,none
right,-0.7399061,-0.6671309471130371,train
left,-0.3023474,0.3330806493759155,none
center,-0.5023474,-0.32491710782051086,none
right,-0.7023474000000001,-0.5723077058792114,none
left,-0.2413145,0.08280238509178162,none
center,-0.4413145,-0.2017487734556198,none
right,-0.6413145,-0.4985935688018799,train
left,-0.1943662,0.3154371976852417,none
center,-0.3943662,0.04431458190083504,none
right,-0.5943662000000001,-0.3651781380176544,none
left,-0.1380281,0.3735595941543579,train
center,-0.3380281,-0.06318853795528412,none
right,-0.5380281,-0.29978734254837036,train
left,-0.08169019999999999,0.2343141734600067,none
center,-0.2816902,-0.16638101637363434,none
right,-0.4816902,-0.4056147038936615,none
left,-0.05821599999999999,0.3347897231578827,none
center,-0.258216,0.1970890462398529,none
right,-0.458216,0.010933812707662582,none
left,-0.05821599999999999,0.4480067193508148,none
center,-0.258216,0.14564289152622223,none
right,-0.458216,0.20781029760837555,none
left,-0.03943659999999999,0.43418556451797485,none
center,-0.2394366,0.21338845789432526,none
right,-0.4394366,-0.05023670569062233,none
left,-0.030046899999999988,0.44109106063842773,none
center,-0.2300469,0.45719388127326965,none
right,-0.4300469,0.09767714142799377,none
left,0.002816900000000011,0.6485881209373474,none
center,-0.1971831,0.3887615203857422,none
right,-0.3971831,-0.29613810777664185,none
left,0.05446010000000001,0.6318315863609314,none
center,-0.1455399,0.08662672340869904,none
right,-0.3455399,-0.32007429003715515,none
left,0.13896713,0.6483855247497559,none
center,-0.06103287,0.35298675298690796,none
right,-0.26103287000000003,0.1947275847196579,none
left,0.17183099000000002,0.5672199130058289,none
center,-0.02816901,0.3988150358200073,none
right,-0.22816901,0.055852968245744705,none
left,0.21877934000000002,0.6459437608718872,none
center,0.01877934,0.5530540943145752,none
right,-0.18122066,0.24800381064414978,none
left,0.25164319,0.5090226531028748,none
center,0.05164319,0.48899415135383606,none
right,-0.14835681,0.4391539692878723,none
left,0.29859154,0.6259814500808716,none
center,0.09859154,0.6264570951461792,none
right,-0.10140846,0.3364187777042389,none
left,0.3361502,0.6349085569381714,none
center,0.1361502,0.5465582013130188,none
right,-0.06384980000000001,0.3081079125404358,none
left,0.3690141,0.6327477693557739,none
center,0.1690141,0.42607930302619934,none
right,-0.03098590000000001,0.25150954723358154,none
left,0.3971831,0.6791241765022278,none
center,0.1971831,0.43561819195747375,none
right,-0.002816900000000011,0.36943963170051575,none
left,0.4347418,0.5781228542327881,none
center,0.2347418,0.2315334677696228,none
right,0.03474179999999999,0.35014811158180237,none
left,0.4816902,0.5123782157897949,none
center,0.2816902,0.4838469624519348,none
right,0.08169019999999999,0.373478502035141,none
left,0.4957746,0.497786283493042,none
center,0.2957746,0.4291830360889435,none
right,0.09577459999999999,0.3708053529262543,train
left,0.5286385,0.6662517786026001,none
center,0.3286385,0.7294764518737793,none
right,0.1286385,0.5259865522384644,none
left,0.5380281,0.7303802371025085,none
center,0.3380281,0.49454784393310547,none
right,0.1380281,0.6156242489814758,none
left,0.5474178000000001,0.5782990455627441,train
center,0.3474178,0.547126054763794,train
right,0.1474178,0.643851637840271,none
left,0.5474178000000001,0.5105729699134827,none
center,0.3474178,0.6933630704879761,none
right,0.1474178,0.2582450211048126,none
left,0.5474178000000001,0.57785964012146,none
center,0.3474178,0.6302523612976074,train
right,0.1474178,0.23463986814022064,none
left,0.5474178000000001,0.5262562036514282,none
center,0.3474178,0.6210146546363831,none
right,0.1474178,0.3469551205635071,none
left,0.5474178000000001,0.5530855655670166,none
center,0.3474178,0.5206184983253479,none
right,0.1474178,0.11740142107009888,none
left,0.5474178000000001,0.7413246631622314,none
center,0.3474178,0.6047354936599731,none
right,0.1474178,0.23444275557994843,none
left,0.5474178000000001,0.6592872142791748,none
center,0.3474178,0.5078400373458862,none
right,0.1474178,0.15216952562332153,none
left,0.5521127,0.5405523777008057,none
center,0.3521127,0.5596217513084412,valid
right,0.1521127,0.04273954778909683,none
left,0.5521127,0.5719131827354431,none
center,0.3521127,0.5657510161399841,none
right,0.1521127,0.06010059639811516,none
left,0.5521127,0.6560566425323486,none
center,0.3521127,0.6346875429153442,none
right,0.1521127,-0.08417835831642151,none
left,0.5521127,0.4817061424255371,none
center,0.3521127,0.3724293112754822,none
right,0.1521127,-0.007420513778924942,none
left,0.5521127,0.5760155916213989,none
center,0.3521127,0.3469981849193573,none
right,0.1521127,-0.4454363286495209,none
left,0.5474178000000001,0.5001802444458008,none
center,0.3474178,0.30538925528526306,none
right,0.1474178,-0.5307611227035522,none
left,0.4957746,0.29729846119880676,none
center,0.2957746,0.43587127327919006,none
right,0.09577459999999999,-0.27838456630706787,none
left,0.4018779,0.56786048412323,none
center,0.2018779,0.1680721491575241,none
right,0.001877899999999988,-0.14247722923755646,none
left,0.3596244,0.5319109559059143,none
center,0.1596244,0.2487490326166153,none
right,-0.04037560000000001,-0.21614447236061096,none
left,0.28450703,0.48607194423675537,none
center,0.08450703,0.013302423059940338,none
right,-0.11549297000000001,-0.3303406536579132,none
left,0.26103287000000003,0.3249707818031311,none
center,0.06103287,0.0862397700548172,none
right,-0.13896713,-0.41016504168510437,none
left,0.24225352,0.06364354491233826,none
center,0.04225352,0.03005380555987358,none
right,-0.15774648000000002,-0.321711003780365,none
left,0.24225352,0.0979122519493103,none
center,0.04225352,0.08894991874694824,none
right,-0.15774648000000002,-0.32239991426467896,none
left,0.24225352,0.20496147871017456,none
center,0.04225352,-0.063618004322052,none
right,-0.15774648000000002,-0.4057445526123047,none
left,0.23286385,0.12587857246398926,none
center,0.03286385,0.006847940385341644,none
right,-0.16713615,-0.25437086820602417,none
left,0.21408451,0.11894218623638153,none
center,0.01408451,-0.03935360535979271,none
right,-0.18591549000000002,-0.4406997561454773,none
left,0.2,0.04434094950556755,none
center,0.0,-0.06280028820037842,none
right,-0.2,-0.3069379925727844,none
left,0.16244131,0.2874530553817749,none
center,-0.03755869,-0.1419132500886917,none
right,-0.23755869000000002,-0.39915844798088074,none
left,0.12488263000000001,0.3832518458366394,none
center,-0.07511737,-0.08379444479942322,none
right,-0.27511737,-0.3566238582134247,none
left,0.11549297000000001,0.17474180459976196,none
center,-0.08450703,0.008735653012990952,none
right,-0.28450703,-0.219297394156456,none
left,0.09201880000000001,0.07594404369592667,none
center,-0.1079812,-0.07614633440971375,none
right,-0.3079812,-0.18963566422462463,none
left,0.04976530000000001,-0.0033025238662958145,none
center,-0.1502347,-0.2048935890197754,none
right,-0.3502347,-0.36480510234832764,none
left,0.002816900000000011,0.1647854894399643,none
center,-0.1971831,-0.10117456316947937,none
right,-0.3971831,-0.39235812425613403,none
left,-0.02535209999999999,0.2029150277376175,none
center,-0.2253521,-0.004058582708239555,none
right,-0.4253521,-0.42250657081604004,none
left,-0.04882629999999999,0.17379720509052277,none
center,-0.2488263,-0.0048523396253585815,none
right,-0.4488263,-0.31511563062667847,none
left,-0.04882629999999999,0.19426679611206055,none
center,-0.2488263,-0.16638891398906708,none
right,-0.4488263,-0.3790605962276459,none
left,-0.04882629999999999,-0.01583881303668022,none
center,-0.2488263,-0.1679939329624176,none
right,-0.4488263,-0.3549759089946747,none
left,-0.04882629999999999,0.06906311213970184,none
center,-0.2488263,-0.23365922272205353,none
right,-0.4488263,-0.3316454291343689,none
left,-0.04882629999999999,-0.0268854983150959,none
center,-0.2488263,-0.053031761199235916,none
right,-0.4488263,-0.3604709208011627,train
left,-0.05352109999999999,0.1832645982503891,none
center,-0.2535211,-0.05176246538758278,none
right,-0.4535211,-0.43952539563179016,train
left,-0.06291079999999999,-0.1093733161687851,none
center,-0.2629108,-0.27509111166000366,train
right,-0.4629108,-0.38458946347236633,valid
left,-0.06291079999999999,-0.16191881895065308,none
center,-0.2629108,-0.2193726748228073,none
right,-0.4629108,-0.4006197452545166,none
left,-0.08169019999999999,-0.19896145164966583,none
center,-0.2816902,-0.3009297847747803,none
right,-0.4816902,-0.4738636910915375,none
left,-0.12394369999999999,0.1422327309846878,none
center,-0.3239437,-0.33669111132621765,train
right,-0.5239437,-0.5494866371154785,none
left,-0.1333334,0.3039950430393219,none
center,-0.3333334,-0.41270729899406433,none
right,-0.5333334000000001,-0.3215358257293701,train
left,-0.1333334,0.35001736879348755,train
center,-0.3333334,-0.3807462453842163,none
right,-0.5333334000000001,-0.5752698183059692,none
left,-0.1333334,0.30466872453689575,none
center,-0.3333334,-0.3542260229587555,none
right,-0.5333334000000001,-0.23714019358158112,none
left,-0.1333334,-0.1978294402360916,none
center,-0.3333334,-0.37399521470069885,none
right,-0.5333334000000001,-0.04728632792830467,none
left,-0.1333334,0.25298815965652466,none
center,-0.3333334,-0.127955824136734,none
right,-0.5333334000000001,-0.12139084935188293,none
left,-0.1333334,0.32217079401016235,none
center,-0.3333334,-0.04443294182419777,none
right,-0.5333334000000001,-0.2193576544523239,train
left,-0.1333334,0.45169299840927124,none
center,-0.3333334,0.014900464564561844,none
right,-0.5333334000000001,-0.2509255111217499,none
left,-0.1333334,0.4597916603088379,none
center,-0.3333334,0.1843893975019455,none
right,-0.5333334000000001,-0.06607924401760101,none
left,-0.05821599999999999,0.4707401692867279,none
center,-0.258216,0.2307853400707245,none
right,-0.458216,-0.4386831521987915,none
left,-0.001877899999999988,0.4416232407093048,none
center,-0.2018779,0.3120289742946625,none
right,-0.4018779,-0.14457502961158752,none
left,0.05915490000000001,0.34893476963043213,train
